; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m1/peak-motifs_oligos_6nt_mkv4_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m1/peak-motifs_oligos_6nt_mkv4_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m1/peak-motifs_oligos_6nt_mkv4_m1.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m1/peak-motifs_oligos_6nt_mkv4_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m1	10	4	1	-45.500	9.300	54.800	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m1	-2.2	38	2807051	19503	6.900305e-03	5.429838e-03	15346.88	7.462158e-229	5.596618e-227	226.25	1
oligos_6nt_mkv4_m1	-2.1	55	2807106	19448	6.880845e-03	5.427154e-03	15339.29	5.209994e-224	3.907495e-222	221.41	2
oligos_6nt_mkv4_m1	-2.0	113	2807219	19335	6.840865e-03	5.416182e-03	15308.28	5.679045e-216	4.259283e-214	213.37	3
oligos_6nt_mkv4_m1	-1.9	233	2807452	19102	6.758428e-03	5.392462e-03	15241.24	3.926336e-200	2.944752e-198	197.53	4
oligos_6nt_mkv4_m1	-1.8	412	2807864	18690	6.612659e-03	5.331285e-03	15068.33	4.933898e-179	3.700423e-177	176.43	5
oligos_6nt_mkv4_m1	-1.7	679	2808543	18011	6.372424e-03	5.229330e-03	14780.16	1.402329e-146	1.051747e-144	143.98	6
oligos_6nt_mkv4_m1	-1.6	886	2809429	17125	6.058951e-03	5.079108e-03	14355.58	3.027946e-112	2.270960e-110	109.64	7
oligos_6nt_mkv4_m1	-1.5	1191	2810620	15934	5.637566e-03	4.828012e-03	13645.88	8.416004e-82	6.312003e-80	79.20	8
oligos_6nt_mkv4_m1	-1.4	1152	2811772	14782	5.229980e-03	4.572669e-03	12924.18	5.646577e-58	4.234933e-56	55.37	9
oligos_6nt_mkv4_m1	-1.3	1047	2812819	13735	4.859544e-03	4.153559e-03	11739.61	1.834481e-72	1.375861e-70	69.86	10
oligos_6nt_mkv4_m1	-1.2	1367	2814186	12368	4.375889e-03	3.846050e-03	10870.46	2.653579e-45	1.990184e-43	42.70	11
oligos_6nt_mkv4_m1	-1.1	1111	2815297	11257	3.982809e-03	3.532772e-03	9985.02	4.109665e-36	3.082249e-34	33.51	12
oligos_6nt_mkv4_m1	-1.0	1026	2816323	10231	3.619803e-03	3.116041e-03	8807.17	6.371192e-50	4.778394e-48	47.32	13
oligos_6nt_mkv4_m1	-0.9	1149	2817472	9082	3.213278e-03	2.843971e-03	8038.19	1.728725e-30	1.296543e-28	27.89	14
oligos_6nt_mkv4_m1	-0.8	1125	2818597	7957	2.815245e-03	2.543583e-03	7189.18	2.568948e-19	1.926711e-17	16.72	15
oligos_6nt_mkv4_m1	-0.7	918	2819515	7039	2.490450e-03	2.169280e-03	6131.25	4.552451e-30	3.414338e-28	27.47	16
oligos_6nt_mkv4_m1	-0.6	962	2820477	6077	2.150087e-03	1.899319e-03	5368.23	1.311339e-21	9.835040e-20	19.01	17
oligos_6nt_mkv4_m1	-0.5	780	2821257	5297	1.874117e-03	1.635406e-03	4622.31	1.513098e-22	1.134824e-20	19.95	18
oligos_6nt_mkv4_m1	-0.4	504	2821761	4793	1.695799e-03	1.407968e-03	3979.48	3.982267e-36	2.986700e-34	33.52	19
oligos_6nt_mkv4_m1	-0.3	658	2822419	4135	1.462993e-03	1.255490e-03	3548.51	4.300028e-22	3.225021e-20	19.49	20
oligos_6nt_mkv4_m1	-0.2	513	2822932	3622	1.281490e-03	1.096409e-03	3098.89	2.863202e-20	2.147401e-18	17.67	21
oligos_6nt_mkv4_m1	-0.1	378	2823310	3244	1.147751e-03	9.092481e-04	2569.90	1.173896e-37	8.804221e-36	35.06	22
oligos_6nt_mkv4_m1	0.0	327	2823637	2917	1.032056e-03	7.763799e-04	2194.36	4.427131e-49	3.320348e-47	46.48	23
oligos_6nt_mkv4_m1	0.1	241	2823878	2676	9.467884e-04	6.885132e-04	1946.01	1.733622e-55	1.300217e-53	52.89	24
oligos_6nt_mkv4_m1	0.2	252	2824130	2424	8.576290e-04	6.001350e-04	1696.22	4.144851e-62	3.108638e-60	59.51	25
oligos_6nt_mkv4_m1	0.3	193	2824323	2231	7.893442e-04	5.571841e-04	1574.82	8.298361e-55	6.223770e-53	52.21	26
oligos_6nt_mkv4_m1	0.4	91	2824414	2140	7.571477e-04	5.015063e-04	1417.46	2.031418e-71	1.523563e-69	68.82	27
oligos_6nt_mkv4_m1	0.5	109	2824523	2031	7.185827e-04	4.623755e-04	1306.86	8.811839e-77	6.608880e-75	74.18	28
oligos_6nt_mkv4_m1	0.6	78	2824601	1953	6.909857e-04	4.302869e-04	1216.16	3.867860e-84	2.900895e-82	81.54	29
oligos_6nt_mkv4_m1	0.7	37	2824638	1916	6.778949e-04	4.005094e-04	1132.00	7.693054e-100	5.769790e-98	97.24	30
oligos_6nt_mkv4_m1	0.8	47	2824685	1869	6.612659e-04	3.818933e-04	1079.38	3.836632e-105	2.877474e-103	102.54	31
oligos_6nt_mkv4_m1	0.9	61	2824746	1808	6.396837e-04	3.667067e-04	1036.46	2.985588e-104	2.239191e-102	101.65	32
oligos_6nt_mkv4_m1	1.0	32	2824778	1776	6.283618e-04	3.497088e-04	988.42	2.121497e-112	1.591123e-110	109.80	33
oligos_6nt_mkv4_m1	1.1	19	2824797	1757	6.216395e-04	3.387409e-04	957.42	1.801198e-118	1.350899e-116	115.87	34
oligos_6nt_mkv4_m1	1.2	21	2824818	1736	6.142095e-04	3.304889e-04	934.09	1.858193e-121	1.393645e-119	118.86	35
oligos_6nt_mkv4_m1	1.3	8	2824826	1728	6.113791e-04	3.197690e-04	903.79	6.477801e-131	4.858351e-129	128.31	36
oligos_6nt_mkv4_m1	1.4	17	2824843	1711	6.053644e-04	3.140774e-04	887.71	1.583515e-132	1.187636e-130	129.93	37
oligos_6nt_mkv4_m1	1.5	11	2824854	1700	6.014725e-04	3.101478e-04	876.60	7.007188e-134	5.255391e-132	131.28	38
oligos_6nt_mkv4_m1	1.6	6	2824860	1694	5.993496e-04	3.045733e-04	860.85	1.145430e-138	8.590723e-137	136.07	39
oligos_6nt_mkv4_m1	1.7	3	2824863	1691	5.982882e-04	3.027249e-04	855.62	5.449278e-140	4.086959e-138	137.39	40
oligos_6nt_mkv4_m1	1.8	4	2824867	1687	5.968730e-04	3.021839e-04	854.09	1.872672e-139	1.404504e-137	136.85	41
oligos_6nt_mkv4_m1	1.9	3	2824870	1684	5.958116e-04	3.006037e-04	849.63	1.827833e-140	1.370875e-138	137.86	42
oligos_6nt_mkv4_m1	2.0	1	2824871	1683	5.954578e-04	3.002513e-04	848.63	1.361451e-140	1.021088e-138	137.99	43
oligos_6nt_mkv4_m1	2.1	1	2824872	1682	5.951039e-04	2.996788e-04	847.01	5.486544e-141	4.114908e-139	138.39	44
oligos_6nt_mkv4_m1	2.3	1	2824873	1681	5.947501e-04	2.993215e-04	846.00	4.023422e-141	3.017566e-139	138.52	45
oligos_6nt_mkv4_m1	7.0	6	2824879	1675	5.926273e-04	2.987774e-04	844.46	5.440090e-140	4.080067e-138	137.39	46
oligos_6nt_mkv4_m1	7.1	11	2824890	1664	5.887354e-04	2.972268e-04	840.08	1.372785e-138	1.029589e-136	135.99	47
oligos_6nt_mkv4_m1	7.2	24	2824914	1640	5.802440e-04	2.955995e-04	835.48	1.918171e-133	1.438629e-131	130.84	48
oligos_6nt_mkv4_m1	7.3	72	2824986	1568	5.547699e-04	2.902744e-04	820.43	7.271763e-119	5.453822e-117	116.26	49
oligos_6nt_mkv4_m1	7.4	36	2825022	1532	5.420328e-04	2.832602e-04	800.61	1.409639e-116	1.057229e-114	113.98	50
oligos_6nt_mkv4_m1	7.5	112	2825134	1420	5.024064e-04	2.661675e-04	752.29	3.309481e-104	2.482111e-102	101.61	51
oligos_6nt_mkv4_m1	7.6	135	2825269	1285	4.546424e-04	2.574109e-04	727.55	1.079940e-77	8.099550e-76	75.09	52
oligos_6nt_mkv4_m1	7.7	51	2825320	1234	4.365983e-04	2.174252e-04	614.53	5.445418e-107	4.084064e-105	104.39	53
oligos_6nt_mkv4_m1	7.8	155	2825475	1079	3.817581e-04	1.919576e-04	542.55	1.485515e-91	1.114136e-89	88.95	54
oligos_6nt_mkv4_m1	7.9	169	2825644	910	3.219647e-04	1.715485e-04	484.86	1.809584e-66	1.357188e-64	63.87	55
oligos_6nt_mkv4_m1	8.0	95	2825739	815	2.883530e-04	1.373032e-04	388.07	1.564577e-79	1.173433e-77	76.93	56
oligos_6nt_mkv4_m1	8.1	92	2825831	723	2.558027e-04	1.204972e-04	340.57	1.420894e-72	1.065671e-70	69.97	57
oligos_6nt_mkv4_m1	8.2	145	2825976	578	2.045006e-04	1.065704e-04	301.21	1.357652e-45	1.018239e-43	42.99	58
oligos_6nt_mkv4_m1	8.3	108	2826084	470	1.662894e-04	7.855959e-05	222.04	1.448304e-47	1.086228e-45	44.96	59
oligos_6nt_mkv4_m1	8.4	43	2826127	427	1.510757e-04	5.741961e-05	162.29	1.125382e-66	8.440365e-65	64.07	60
oligos_6nt_mkv4_m1	8.5	158	2826285	269	9.517417e-05	5.012738e-05	141.68	1.255409e-21	9.415570e-20	19.03	61
oligos_6nt_mkv4_m1	8.6	75	2826360	194	6.863862e-05	4.421905e-05	124.98	6.658292e-09	4.993719e-07	6.30	62
oligos_6nt_mkv4_m1	8.7	34	2826394	160	5.660917e-05	3.135672e-05	88.63	6.162607e-12	4.621955e-10	9.34	63
oligos_6nt_mkv4_m1	8.8	77	2826471	83	2.936601e-05	2.447186e-05	69.17	5.764295e-02	4.323221e+00	-0.64	64
oligos_6nt_mkv4_m1	8.9	18	2826489	65	2.299748e-05	1.471781e-05	41.60	4.719001e-04	3.539251e-02	1.45	65
oligos_6nt_mkv4_m1	9.0	4	2826493	61	2.158225e-05	7.951741e-06	22.47	1.515369e-11	1.136527e-09	8.94	66
oligos_6nt_mkv4_m1	9.1	28	2826521	33	1.167564e-05	6.077856e-06	17.18	4.464579e-04	3.348434e-02	1.48	67
oligos_6nt_mkv4_m1	9.2	4	2826525	29	1.026041e-05	5.029308e-06	14.21	3.789639e-04	2.842229e-02	1.55	68
oligos_6nt_mkv4_m1	9.3	11	2826536	18	6.368532e-06	3.473937e-06	9.82	1.210643e-02	9.079822e-01	0.04	69
oligos_6nt_mkv4_m1	9.5	3	2826539	15	5.307110e-06	2.001757e-06	5.66	7.922863e-04	5.942147e-02	1.23	70
oligos_6nt_mkv4_m1	9.6	6	2826545	9	3.184266e-06	1.429134e-06	4.04	2.255646e-02	1.691735e+00	-0.23	71
oligos_6nt_mkv4_m1	9.7	1	2826546	8	2.830459e-06	1.143159e-06	3.23	1.770778e-02	1.328083e+00	-0.12	72
oligos_6nt_mkv4_m1	9.9	4	2826550	4	1.415229e-06	6.739219e-07	1.90	1.261146e-01	9.458592e+00	-0.98	73
oligos_6nt_mkv4_m1	10.2	3	2826553	1	3.538073e-07	3.036262e-07	0.86	5.760621e-01	4.320465e+01	-1.64	74
oligos_6nt_mkv4_m1	10.3	1	2826554	0	0.000000e+00	6.947696e-08	0.20	1.000000e+00	7.500000e+01	-1.88	75
; Number of sequences scanned	7041
; Sum of sequence lengths	1476646
; N residues           	0
; Matches per matrix
;	matrix	name              	matches	scored
;	1	oligos_6nt_mkv4_m1	2826397	2826397
;		TOTAL          	2826397	2826397
; Host name	biow
; Job started	2014-10-07.093933
; Job done	2014-10-07.093936
; Seconds	1.28
;	user	1.28
;	system	0.03
;	cuser	0.28
;	csystem	0.02
