; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m1	11	4	1	-27.100	10.300	37.400	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m1	-5.0	5903	2438498	177506	6.785449e-02	5.607762e-02	146697.93	0.000000e+00	0.000000e+00	350.00	1
positions_7nt_m1	-4.9	5915	2444413	171591	6.559339e-02	5.374065e-02	140584.46	0.000000e+00	0.000000e+00	350.00	2
positions_7nt_m1	-4.8	6507	2450920	165084	6.310599e-02	5.184907e-02	135636.13	0.000000e+00	0.000000e+00	350.00	3
positions_7nt_m1	-4.7	5857	2456777	159227	6.086706e-02	4.960081e-02	129754.72	0.000000e+00	0.000000e+00	350.00	4
positions_7nt_m1	-4.6	5453	2462230	153774	5.878256e-02	4.765089e-02	124653.78	0.000000e+00	0.000000e+00	350.00	5
positions_7nt_m1	-4.5	4974	2467204	148800	5.688117e-02	4.592890e-02	120149.09	0.000000e+00	0.000000e+00	350.00	6
positions_7nt_m1	-4.4	5553	2472757	143247	5.475845e-02	4.393978e-02	114945.59	0.000000e+00	0.000000e+00	350.00	7
positions_7nt_m1	-4.3	4893	2477650	138354	5.288802e-02	4.235863e-02	110809.32	0.000000e+00	0.000000e+00	350.00	8
positions_7nt_m1	-4.2	4768	2482418	133586	5.106538e-02	4.062531e-02	106275.00	0.000000e+00	0.000000e+00	350.00	9
positions_7nt_m1	-4.1	4482	2486900	129104	4.935206e-02	3.881458e-02	101538.17	0.000000e+00	0.000000e+00	350.00	10
positions_7nt_m1	-4.0	5107	2492007	123997	4.739983e-02	3.738761e-02	97805.25	0.000000e+00	0.000000e+00	350.00	11
positions_7nt_m1	-3.9	4373	2496380	119624	4.572818e-02	3.570920e-02	93414.54	0.000000e+00	0.000000e+00	350.00	12
positions_7nt_m1	-3.8	4433	2500813	115191	4.403359e-02	3.424526e-02	89584.92	0.000000e+00	0.000000e+00	350.00	13
positions_7nt_m1	-3.7	4147	2504960	111044	4.244834e-02	3.281963e-02	85855.49	0.000000e+00	0.000000e+00	350.00	14
positions_7nt_m1	-3.6	4376	2509336	106668	4.077554e-02	3.154601e-02	82523.72	0.000000e+00	0.000000e+00	350.00	15
positions_7nt_m1	-3.5	4132	2513468	102536	3.919602e-02	3.020639e-02	79019.32	0.000000e+00	0.000000e+00	350.00	16
positions_7nt_m1	-3.4	3771	2517239	98765	3.775449e-02	2.880299e-02	75348.05	0.000000e+00	0.000000e+00	350.00	17
positions_7nt_m1	-3.3	3815	2521054	94950	3.629615e-02	2.755363e-02	72079.74	0.000000e+00	0.000000e+00	350.00	18
positions_7nt_m1	-3.2	3407	2524461	91543	3.499377e-02	2.647295e-02	69252.72	0.000000e+00	0.000000e+00	350.00	19
positions_7nt_m1	-3.1	3304	2527765	88239	3.373076e-02	2.532370e-02	66246.30	0.000000e+00	0.000000e+00	350.00	20
positions_7nt_m1	-3.0	3458	2531223	84781	3.240889e-02	2.420678e-02	63324.44	0.000000e+00	0.000000e+00	350.00	21
positions_7nt_m1	-2.9	3073	2534296	81708	3.123418e-02	2.304152e-02	60276.14	0.000000e+00	0.000000e+00	350.00	22
positions_7nt_m1	-2.8	2998	2537294	78710	3.008815e-02	2.203562e-02	57644.73	0.000000e+00	0.000000e+00	350.00	23
positions_7nt_m1	-2.7	2909	2540203	75801	2.897614e-02	2.106521e-02	55106.17	0.000000e+00	0.000000e+00	350.00	24
positions_7nt_m1	-2.6	2670	2542873	73131	2.795549e-02	2.021014e-02	52869.33	0.000000e+00	0.000000e+00	350.00	25
positions_7nt_m1	-2.5	2705	2545578	70426	2.692146e-02	1.930311e-02	50496.55	0.000000e+00	0.000000e+00	350.00	26
