; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m2/peak-motifs_oligos_6nt_mkv4_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m2/peak-motifs_oligos_6nt_mkv4_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m2/peak-motifs_oligos_6nt_mkv4_m2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m2/peak-motifs_oligos_6nt_mkv4_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m2	10	4	1	-28.500	10.100	38.600	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m2	-5.0	5244	2683902	142652	5.046872e-02	3.730910e-02	105455.77	0.000000e+00	0.000000e+00	350.00	1
oligos_6nt_mkv4_m2	-4.9	4480	2688382	138172	4.888374e-02	3.568449e-02	100863.75	0.000000e+00	0.000000e+00	350.00	2
oligos_6nt_mkv4_m2	-4.8	4432	2692814	133740	4.731575e-02	3.441924e-02	97287.47	0.000000e+00	0.000000e+00	350.00	3
oligos_6nt_mkv4_m2	-4.7	4046	2696860	129694	4.588432e-02	3.300577e-02	93292.24	0.000000e+00	0.000000e+00	350.00	4
oligos_6nt_mkv4_m2	-4.6	4604	2701464	125090	4.425547e-02	3.182704e-02	89960.48	0.000000e+00	0.000000e+00	350.00	5
oligos_6nt_mkv4_m2	-4.5	3907	2705371	121183	4.287322e-02	3.068021e-02	86718.94	0.000000e+00	0.000000e+00	350.00	6
oligos_6nt_mkv4_m2	-4.4	3969	2709340	117214	4.146903e-02	2.936301e-02	82995.82	0.000000e+00	0.000000e+00	350.00	7
oligos_6nt_mkv4_m2	-4.3	4079	2713419	113135	4.002593e-02	2.835275e-02	80140.27	0.000000e+00	0.000000e+00	350.00	8
oligos_6nt_mkv4_m2	-4.2	3812	2717231	109323	3.867728e-02	2.722491e-02	76952.37	0.000000e+00	0.000000e+00	350.00	9
oligos_6nt_mkv4_m2	-4.1	3760	2720991	105563	3.734703e-02	2.603868e-02	73599.46	0.000000e+00	0.000000e+00	350.00	10
oligos_6nt_mkv4_m2	-4.0	3342	2724333	102221	3.616467e-02	2.506844e-02	70857.02	0.000000e+00	0.000000e+00	350.00	11
oligos_6nt_mkv4_m2	-3.9	3199	2727532	99022	3.503290e-02	2.390385e-02	67565.25	0.000000e+00	0.000000e+00	350.00	12
oligos_6nt_mkv4_m2	-3.8	3372	2730904	95650	3.383992e-02	2.296259e-02	64904.76	0.000000e+00	0.000000e+00	350.00	13
oligos_6nt_mkv4_m2	-3.7	3064	2733968	92586	3.275591e-02	2.204475e-02	62310.42	0.000000e+00	0.000000e+00	350.00	14
oligos_6nt_mkv4_m2	-3.6	3085	2737053	89501	3.166447e-02	2.126154e-02	60096.65	0.000000e+00	0.000000e+00	350.00	15
