; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m5/peak-motifs_oligos_7nt_mkv5_m5.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m5/peak-motifs_oligos_7nt_mkv5_m5_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m5/peak-motifs_oligos_7nt_mkv5_m5.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m5/peak-motifs_oligos_7nt_mkv5_m5_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_7nt_mkv5_m5	11	4	1	-41.700	11.100	52.800	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_7nt_mkv5_m5	-5.0	2002	2734835	77637	2.760468e-02	1.907192e-02	53638.96	0.000000e+00	0.000000e+00	350.00	1
oligos_7nt_mkv5_m5	-4.9	2004	2736839	75633	2.689213e-02	1.844273e-02	51869.39	0.000000e+00	0.000000e+00	350.00	2
oligos_7nt_mkv5_m5	-4.8	1878	2738717	73755	2.622439e-02	1.793488e-02	50441.08	0.000000e+00	0.000000e+00	350.00	3
oligos_7nt_mkv5_m5	-4.7	1790	2740507	71965	2.558794e-02	1.731519e-02	48698.23	0.000000e+00	0.000000e+00	350.00	4
oligos_7nt_mkv5_m5	-4.6	1796	2742303	70169	2.494935e-02	1.676366e-02	47147.09	0.000000e+00	0.000000e+00	350.00	5
oligos_7nt_mkv5_m5	-4.5	1847	2744150	68322	2.429263e-02	1.628934e-02	45813.07	0.000000e+00	0.000000e+00	350.00	6
oligos_7nt_mkv5_m5	-4.4	1777	2745927	66545	2.366080e-02	1.573180e-02	44245.03	0.000000e+00	0.000000e+00	350.00	7
oligos_7nt_mkv5_m5	-4.3	1912	2747839	64633	2.298097e-02	1.528066e-02	42976.20	0.000000e+00	0.000000e+00	350.00	8
oligos_7nt_mkv5_m5	-4.2	1822	2749661	62811	2.233313e-02	1.478182e-02	41573.24	0.000000e+00	0.000000e+00	350.00	9
oligos_7nt_mkv5_m5	-4.1	1562	2751223	61249	2.177775e-02	1.423619e-02	40038.70	0.000000e+00	0.000000e+00	350.00	10
oligos_7nt_mkv5_m5	-4.0	1656	2752879	59593	2.118894e-02	1.382324e-02	38877.29	0.000000e+00	0.000000e+00	350.00	11
oligos_7nt_mkv5_m5	-3.9	1647	2754526	57946	2.060333e-02	1.334846e-02	37541.98	0.000000e+00	0.000000e+00	350.00	12
oligos_7nt_mkv5_m5	-3.8	1683	2756209	56263	2.000492e-02	1.291714e-02	36328.91	0.000000e+00	0.000000e+00	350.00	13
oligos_7nt_mkv5_m5	-3.7	1514	2757723	54749	1.946660e-02	1.248910e-02	35125.07	0.000000e+00	0.000000e+00	350.00	14
oligos_7nt_mkv5_m5	-3.6	1616	2759339	53133	1.889202e-02	1.209809e-02	34025.37	0.000000e+00	0.000000e+00	350.00	15
oligos_7nt_mkv5_m5	-3.5	1460	2760799	51673	1.837290e-02	1.167915e-02	32847.12	0.000000e+00	0.000000e+00	350.00	16
oligos_7nt_mkv5_m5	-3.4	1481	2762280	50192	1.784631e-02	1.125224e-02	31646.45	0.000000e+00	0.000000e+00	350.00	17
oligos_7nt_mkv5_m5	-3.3	1495	2763775	48697	1.731475e-02	1.085048e-02	30516.51	0.000000e+00	0.000000e+00	350.00	18
oligos_7nt_mkv5_m5	-3.2	1373	2765148	47324	1.682656e-02	1.050778e-02	29552.68	0.000000e+00	0.000000e+00	350.00	19
