; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m3/peak-motifs_oligos_6nt_mkv4_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m3/peak-motifs_oligos_6nt_mkv4_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m3/peak-motifs_oligos_6nt_mkv4_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m3/peak-motifs_oligos_6nt_mkv4_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m3	10	4	1	-39.100	9.400	48.500	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m3	-5.0	453	2806595	19959	7.061258e-03	8.098267e-03	22890.16	1.000000e+00	1.410000e+02	-2.15	1
oligos_6nt_mkv4_m3	-4.9	418	2807013	19541	6.913375e-03	7.927566e-03	22407.66	1.000000e+00	1.410000e+02	-2.15	2
oligos_6nt_mkv4_m3	-4.8	416	2807429	19125	6.766199e-03	7.798472e-03	22042.77	1.000000e+00	1.410000e+02	-2.15	3
oligos_6nt_mkv4_m3	-4.7	383	2807812	18742	6.630698e-03	7.648615e-03	21619.19	1.000000e+00	1.410000e+02	-2.15	4
oligos_6nt_mkv4_m3	-4.6	379	2808191	18363	6.496612e-03	7.501261e-03	21202.69	1.000000e+00	1.410000e+02	-2.15	5
oligos_6nt_mkv4_m3	-4.5	329	2808520	18034	6.380216e-03	7.381235e-03	20863.43	1.000000e+00	1.410000e+02	-2.15	6
oligos_6nt_mkv4_m3	-4.4	313	2808833	17721	6.269480e-03	7.230742e-03	20438.05	1.000000e+00	1.410000e+02	-2.15	7
oligos_6nt_mkv4_m3	-4.3	254	2809087	17467	6.179618e-03	7.130147e-03	20153.72	1.000000e+00	1.410000e+02	-2.15	8
oligos_6nt_mkv4_m3	-4.2	297	2809384	17170	6.074543e-03	7.014699e-03	19827.40	1.000000e+00	1.410000e+02	-2.15	9
oligos_6nt_mkv4_m3	-4.1	218	2809602	16952	5.997417e-03	6.902068e-03	19509.04	1.000000e+00	1.410000e+02	-2.15	10
oligos_6nt_mkv4_m3	-4.0	199	2809801	16753	5.927013e-03	6.819039e-03	19274.35	1.000000e+00	1.410000e+02	-2.15	11
oligos_6nt_mkv4_m3	-3.9	169	2809970	16584	5.867223e-03	6.721048e-03	18997.38	1.000000e+00	1.410000e+02	-2.15	12
oligos_6nt_mkv4_m3	-3.8	219	2810189	16365	5.789744e-03	6.645115e-03	18782.75	1.000000e+00	1.410000e+02	-2.15	13
oligos_6nt_mkv4_m3	-3.7	132	2810321	16233	5.743044e-03	6.553648e-03	18524.21	1.000000e+00	1.410000e+02	-2.15	14
oligos_6nt_mkv4_m3	-3.6	173	2810494	16060	5.681838e-03	6.495604e-03	18360.15	1.000000e+00	1.410000e+02	-2.15	15
oligos_6nt_mkv4_m3	-3.5	130	2810624	15930	5.635846e-03	6.423840e-03	18157.31	1.000000e+00	1.410000e+02	-2.15	16
oligos_6nt_mkv4_m3	-3.4	137	2810761	15793	5.587377e-03	6.353553e-03	17958.63	1.000000e+00	1.410000e+02	-2.15	17
oligos_6nt_mkv4_m3	-3.3	116	2810877	15677	5.546337e-03	6.290916e-03	17781.59	1.000000e+00	1.410000e+02	-2.15	18
oligos_6nt_mkv4_m3	-3.2	116	2810993	15561	5.505298e-03	6.239259e-03	17635.58	1.000000e+00	1.410000e+02	-2.15	19
oligos_6nt_mkv4_m3	-3.1	93	2811086	15468	5.472396e-03	6.183789e-03	17478.79	1.000000e+00	1.410000e+02	-2.15	20
oligos_6nt_mkv4_m3	-3.0	109	2811195	15359	5.433833e-03	6.137175e-03	17347.03	1.000000e+00	1.410000e+02	-2.15	21
oligos_6nt_mkv4_m3	-2.9	89	2811284	15270	5.402346e-03	6.090555e-03	17215.26	1.000000e+00	1.410000e+02	-2.15	22
