; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m3/peak-motifs_oligos_6nt_mkv4_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m3/peak-motifs_oligos_6nt_mkv4_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m3/peak-motifs_oligos_6nt_mkv4_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m3/peak-motifs_oligos_6nt_mkv4_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m3	12	4	1	-33.700	12.500	46.200	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m3	-5.0	1918	2539733	63221	2.428819e-02	2.143137e-02	55784.83	1.359479e-213	2.379088e-211	210.62	1
oligos_6nt_mkv4_m3	-4.9	1829	2541562	61392	2.358553e-02	2.066016e-02	53777.39	2.332442e-231	4.081774e-229	228.39	2
oligos_6nt_mkv4_m3	-4.8	1807	2543369	59585	2.289132e-02	2.003711e-02	52155.64	6.335739e-227	1.108754e-224	223.96	3
oligos_6nt_mkv4_m3	-4.7	1855	2545224	57730	2.217866e-02	1.931082e-02	50265.15	5.416827e-237	9.479447e-235	234.02	4
oligos_6nt_mkv4_m3	-4.6	1691	2546915	56039	2.152902e-02	1.866979e-02	48596.57	4.288142e-243	7.504248e-241	240.12	5
oligos_6nt_mkv4_m3	-4.5	1535	2548450	54504	2.093930e-02	1.810698e-02	47131.60	1.524695e-245	2.668216e-243	242.57	6
oligos_6nt_mkv4_m3	-4.4	1598	2550048	52906	2.032538e-02	1.745566e-02	45436.24	1.577982e-260	2.761469e-258	257.56	7
oligos_6nt_mkv4_m3	-4.3	1699	2551747	51207	1.967266e-02	1.692906e-02	44065.53	1.041607e-245	1.822813e-243	242.74	8
oligos_6nt_mkv4_m3	-4.2	1503	2553250	49704	1.909524e-02	1.636653e-02	42601.30	7.475813e-251	1.308267e-248	247.88	9
oligos_6nt_mkv4_m3	-4.1	1626	2554876	48078	1.847057e-02	1.576845e-02	41044.52	9.120311e-255	1.596054e-252	251.80	10
oligos_6nt_mkv4_m3	-4.0	1620	2556496	46458	1.784820e-02	1.529181e-02	39803.86	1.726587e-235	3.021526e-233	232.52	11
oligos_6nt_mkv4_m3	-3.9	1409	2557905	45049	1.730689e-02	1.473030e-02	38342.26	1.664792e-247	2.913386e-245	244.54	12
oligos_6nt_mkv4_m3	-3.8	1468	2559373	43581	1.674291e-02	1.422114e-02	37016.95	2.745935e-245	4.805386e-243	242.32	13
oligos_6nt_mkv4_m3	-3.7	1373	2560746	42208	1.621544e-02	1.374140e-02	35768.21	5.056431e-244	8.848753e-242	241.05	14
oligos_6nt_mkv4_m3	-3.6	1319	2562065	40889	1.570870e-02	1.331535e-02	34659.21	1.139166e-235	1.993541e-233	232.70	15
