; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m2/peak-motifs_oligos_7nt_mkv5_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m2/peak-motifs_oligos_7nt_mkv5_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m2/peak-motifs_oligos_7nt_mkv5_m2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m2/peak-motifs_oligos_7nt_mkv5_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_7nt_mkv5_m2	11	4	1	-48.800	10.500	59.300	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_7nt_mkv5_m2	-5.0	820	2792923	19549	6.950835e-03	6.871447e-03	19325.73	5.411953e-02	8.821483e+00	-0.95	1
oligos_7nt_mkv5_m2	-4.9	871	2793794	18678	6.641142e-03	6.587665e-03	18527.60	1.346523e-01	2.194832e+01	-1.34	2
oligos_7nt_mkv5_m2	-4.8	775	2794569	17903	6.365584e-03	6.321076e-03	17777.82	1.740754e-01	2.837428e+01	-1.45	3
oligos_7nt_mkv5_m2	-4.7	712	2795281	17191	6.112425e-03	6.027451e-03	16952.01	3.330882e-02	5.429338e+00	-0.73	4
oligos_7nt_mkv5_m2	-4.6	622	2795903	16569	5.891267e-03	5.773327e-03	16237.30	4.671030e-03	7.613778e-01	0.12	5
oligos_7nt_mkv5_m2	-4.5	594	2796497	15975	5.680065e-03	5.562188e-03	15643.48	4.071147e-03	6.635969e-01	0.18	6
oligos_7nt_mkv5_m2	-4.4	561	2797058	15414	5.480596e-03	5.294368e-03	14890.24	9.506854e-06	1.549617e-03	2.81	7
oligos_7nt_mkv5_m2	-4.3	582	2797640	14832	5.273660e-03	5.105224e-03	14358.28	4.084678e-05	6.658026e-03	2.18	8
oligos_7nt_mkv5_m2	-4.2	523	2798163	14309	5.087702e-03	4.887035e-03	13744.63	8.314660e-07	1.355290e-04	3.87	9
oligos_7nt_mkv5_m2	-4.1	439	2798602	13870	4.931612e-03	4.661570e-03	13110.52	2.301721e-11	3.751806e-09	8.43	10
oligos_7nt_mkv5_m2	-4.0	396	2798998	13474	4.790810e-03	4.512767e-03	12692.01	2.896413e-12	4.721153e-10	9.33	11
oligos_7nt_mkv5_m2	-3.9	477	2799475	12997	4.621208e-03	4.340736e-03	12208.18	7.359813e-13	1.199650e-10	9.92	12
oligos_7nt_mkv5_m2	-3.8	364	2799839	12633	4.491784e-03	4.179852e-03	11755.70	5.832863e-16	9.507566e-14	13.02	13
oligos_7nt_mkv5_m2	-3.7	392	2800231	12241	4.352405e-03	4.031980e-03	11339.82	2.918270e-17	4.756781e-15	14.32	14
oligos_7nt_mkv5_m2	-3.6	334	2800565	11907	4.233648e-03	3.923005e-03	11033.33	9.781169e-17	1.594331e-14	13.80	15
