; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m3	21	4	1	-29.200	22.200	51.400	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m3	-5.0	3784	2370709	114795	4.618582e-02	3.583243e-02	89061.62	0.000000e+00	0.000000e+00	350.00	1
dyads_m3	-4.9	3654	2374363	111141	4.471570e-02	3.432950e-02	85326.08	0.000000e+00	0.000000e+00	350.00	2
dyads_m3	-4.8	3665	2378028	107476	4.324115e-02	3.313052e-02	82346.01	0.000000e+00	0.000000e+00	350.00	3
dyads_m3	-4.7	3630	2381658	103846	4.178068e-02	3.170370e-02	78799.64	0.000000e+00	0.000000e+00	350.00	4
dyads_m3	-4.6	3512	2385170	100334	4.036768e-02	3.044461e-02	75670.17	0.000000e+00	0.000000e+00	350.00	5
dyads_m3	-4.5	3278	2388448	97056	3.904884e-02	2.934325e-02	72932.74	0.000000e+00	0.000000e+00	350.00	6
dyads_m3	-4.4	3123	2391571	93933	3.779235e-02	2.803986e-02	69693.17	0.000000e+00	0.000000e+00	350.00	7
dyads_m3	-4.3	3214	2394785	90719	3.649925e-02	2.700934e-02	67131.78	0.000000e+00	0.000000e+00	350.00	8
dyads_m3	-4.2	3091	2397876	87628	3.525564e-02	2.590288e-02	64381.70	0.000000e+00	0.000000e+00	350.00	9
dyads_m3	-4.1	2976	2400852	84652	3.405830e-02	2.473359e-02	61475.42	0.000000e+00	0.000000e+00	350.00	10
dyads_m3	-4.0	2750	2403602	81902	3.295188e-02	2.381473e-02	59191.58	0.000000e+00	0.000000e+00	350.00	11
dyads_m3	-3.9	2652	2406254	79250	3.188489e-02	2.273715e-02	56513.26	0.000000e+00	0.000000e+00	350.00	12
dyads_m3	-3.8	2499	2408753	76751	3.087946e-02	2.180049e-02	54185.18	0.000000e+00	0.000000e+00	350.00	13
dyads_m3	-3.7	2418	2411171	74333	2.990662e-02	2.090336e-02	51955.35	0.000000e+00	0.000000e+00	350.00	14
dyads_m3	-3.6	2494	2413665	71839	2.890320e-02	2.012835e-02	50029.08	0.000000e+00	0.000000e+00	350.00	15
dyads_m3	-3.5	2412	2416077	69427	2.793278e-02	1.930145e-02	47973.81	0.000000e+00	0.000000e+00	350.00	16
dyads_m3	-3.4	2216	2418293	67211	2.704121e-02	1.843105e-02	45810.42	0.000000e+00	0.000000e+00	350.00	17
