; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m3/peak-motifs_oligos_7nt_mkv5_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m3/peak-motifs_oligos_7nt_mkv5_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m3/peak-motifs_oligos_7nt_mkv5_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_7nt_mkv5_m3/peak-motifs_oligos_7nt_mkv5_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_7nt_mkv5_m3	11	4	1	-42.800	11.100	53.900	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_7nt_mkv5_m3	-5.0	1006	2773210	39262	1.396001e-02	9.258939e-03	26040.42	0.000000e+00	0.000000e+00	350.00	1
oligos_7nt_mkv5_m3	-4.9	1062	2774272	38200	1.358240e-02	8.915474e-03	25074.44	0.000000e+00	0.000000e+00	350.00	2
oligos_7nt_mkv5_m3	-4.8	1064	2775336	37136	1.320408e-02	8.641066e-03	24302.68	0.000000e+00	0.000000e+00	350.00	3
oligos_7nt_mkv5_m3	-4.7	1139	2776475	35997	1.279910e-02	8.321015e-03	23402.55	0.000000e+00	0.000000e+00	350.00	4
oligos_7nt_mkv5_m3	-4.6	1096	2777571	34901	1.240941e-02	8.012449e-03	22534.72	0.000000e+00	0.000000e+00	350.00	5
oligos_7nt_mkv5_m3	-4.5	1103	2778674	33798	1.201722e-02	7.727028e-03	21731.98	0.000000e+00	0.000000e+00	350.00	6
oligos_7nt_mkv5_m3	-4.4	1091	2779765	32707	1.162931e-02	7.398076e-03	20806.81	0.000000e+00	0.000000e+00	350.00	7
oligos_7nt_mkv5_m3	-4.3	1046	2780811	31661	1.125739e-02	7.140675e-03	20082.88	0.000000e+00	0.000000e+00	350.00	8
oligos_7nt_mkv5_m3	-4.2	992	2781803	30669	1.090468e-02	6.861471e-03	19297.63	0.000000e+00	0.000000e+00	350.00	9
oligos_7nt_mkv5_m3	-4.1	985	2782788	29684	1.055445e-02	6.572978e-03	18486.26	0.000000e+00	0.000000e+00	350.00	10
oligos_7nt_mkv5_m3	-4.0	940	2783728	28744	1.022022e-02	6.382710e-03	17951.13	0.000000e+00	0.000000e+00	350.00	11
oligos_7nt_mkv5_m3	-3.9	943	2784671	27801	9.884930e-03	6.118404e-03	17207.79	0.000000e+00	0.000000e+00	350.00	12
oligos_7nt_mkv5_m3	-3.8	851	2785522	26950	9.582348e-03	5.883625e-03	16547.48	0.000000e+00	0.000000e+00	350.00	13
oligos_7nt_mkv5_m3	-3.7	847	2786369	26103	9.281189e-03	5.673976e-03	15957.85	0.000000e+00	0.000000e+00	350.00	14
oligos_7nt_mkv5_m3	-3.6	763	2787132	25340	9.009896e-03	5.490852e-03	15442.82	0.000000e+00	0.000000e+00	350.00	15
oligos_7nt_mkv5_m3	-3.5	718	2787850	24622	8.754604e-03	5.293149e-03	14886.79	0.000000e+00	0.000000e+00	350.00	16
oligos_7nt_mkv5_m3	-3.4	716	2788566	23906	8.500023e-03	5.094841e-03	14329.05	0.000000e+00	0.000000e+00	350.00	17
oligos_7nt_mkv5_m3	-3.3	706	2789272	23200	8.248997e-03	4.922396e-03	13844.06	0.000000e+00	0.000000e+00	350.00	18
oligos_7nt_mkv5_m3	-3.2	695	2789967	22505	8.001883e-03	4.776791e-03	13434.55	0.000000e+00	0.000000e+00	350.00	19
oligos_7nt_mkv5_m3	-3.1	821	2790788	21684	7.709968e-03	4.606982e-03	12956.97	0.000000e+00	0.000000e+00	350.00	20
oligos_7nt_mkv5_m3	-3.0	765	2791553	20919	7.437965e-03	4.435912e-03	12475.84	0.000000e+00	0.000000e+00	350.00	21
oligos_7nt_mkv5_m3	-2.9	725	2792278	20194	7.180183e-03	4.254992e-03	11967.01	0.000000e+00	0.000000e+00	350.00	22
oligos_7nt_mkv5_m3	-2.8	783	2793061	19411	6.901780e-03	4.086083e-03	11491.96	0.000000e+00	0.000000e+00	350.00	23
oligos_7nt_mkv5_m3	-2.7	611	2793672	18800	6.684532e-03	3.930719e-03	11055.00	0.000000e+00	0.000000e+00	350.00	24
oligos_7nt_mkv5_m3	-2.6	602	2794274	18198	6.470485e-03	3.789453e-03	10657.70	0.000000e+00	0.000000e+00	350.00	25
oligos_7nt_mkv5_m3	-2.5	629	2794903	17569	6.246838e-03	3.658249e-03	10288.69	0.000000e+00	0.000000e+00	350.00	26
oligos_7nt_mkv5_m3	-2.4	699	2795602	16870	5.998301e-03	3.519185e-03	9897.58	0.000000e+00	0.000000e+00	350.00	27
oligos_7nt_mkv5_m3	-2.3	694	2796296	16176	5.751542e-03	3.388326e-03	9529.54	0.000000e+00	0.000000e+00	350.00	28
oligos_7nt_mkv5_m3	-2.2	621	2796917	15555	5.530739e-03	3.275047e-03	9210.95	0.000000e+00	0.000000e+00	350.00	29
oligos_7nt_mkv5_m3	-2.1	556	2797473	14999	5.333048e-03	3.149081e-03	8856.67	0.000000e+00	0.000000e+00	350.00	30
oligos_7nt_mkv5_m3	-2.0	506	2797979	14493	5.153134e-03	3.042268e-03	8556.27	0.000000e+00	0.000000e+00	350.00	31
oligos_7nt_mkv5_m3	-1.9	480	2798459	14013	4.982466e-03	2.948550e-03	8292.69	0.000000e+00	0.000000e+00	350.00	32
oligos_7nt_mkv5_m3	-1.8	540	2798999	13473	4.790463e-03	2.854029e-03	8026.85	0.000000e+00	0.000000e+00	350.00	33
oligos_7nt_mkv5_m3	-1.7	436	2799435	13037	4.635439e-03	2.775428e-03	7805.79	0.000000e+00	0.000000e+00	350.00	34
oligos_7nt_mkv5_m3	-1.6	381	2799816	12656	4.499970e-03	2.707476e-03	7614.68	0.000000e+00	0.000000e+00	350.00	35
oligos_7nt_mkv5_m3	-1.5	372	2800188	12284	4.367702e-03	2.626012e-03	7385.56	0.000000e+00	0.000000e+00	350.00	36
oligos_7nt_mkv5_m3	-1.4	341	2800529	11943	4.246456e-03	2.565272e-03	7214.73	0.000000e+00	0.000000e+00	350.00	37
oligos_7nt_mkv5_m3	-1.3	254	2800783	11689	4.156144e-03	2.506034e-03	7048.13	0.000000e+00	0.000000e+00	350.00	38
