; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/dyads_m5/peak-motifs_dyads_m5.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/dyads_m5/peak-motifs_dyads_m5_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/dyads_m5/peak-motifs_dyads_m5.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/dyads_m5/peak-motifs_dyads_m5_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m5	19	4	1	-30.600	19.500	50.100	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m5	-5.0	4824	2531589	168227	6.231057e-02	4.082747e-02	110226.61	0.000000e+00	0.000000e+00	350.00	1
dyads_m5	-4.9	4751	2536340	163476	6.055082e-02	3.912008e-02	105616.99	0.000000e+00	0.000000e+00	350.00	2
dyads_m5	-4.8	4656	2540996	158820	5.882625e-02	3.776689e-02	101963.62	0.000000e+00	0.000000e+00	350.00	3
dyads_m5	-4.7	4489	2545485	154331	5.716355e-02	3.616668e-02	97643.34	0.000000e+00	0.000000e+00	350.00	4
dyads_m5	-4.6	4423	2549908	149908	5.552529e-02	3.476024e-02	93846.20	0.000000e+00	0.000000e+00	350.00	5
dyads_m5	-4.5	4230	2554138	145678	5.395851e-02	3.353302e-02	90532.94	0.000000e+00	0.000000e+00	350.00	6
dyads_m5	-4.4	4193	2558331	141485	5.240544e-02	3.208099e-02	86612.75	0.000000e+00	0.000000e+00	350.00	7
dyads_m5	-4.3	4106	2562437	137379	5.088460e-02	3.093121e-02	83508.54	0.000000e+00	0.000000e+00	350.00	8
dyads_m5	-4.2	4083	2566520	133296	4.937227e-02	2.969310e-02	80165.89	0.000000e+00	0.000000e+00	350.00	9
dyads_m5	-4.1	3870	2570390	129426	4.793884e-02	2.837896e-02	76617.95	0.000000e+00	0.000000e+00	350.00	10
dyads_m5	-4.0	3755	2574145	125671	4.654800e-02	2.734018e-02	73813.43	0.000000e+00	0.000000e+00	350.00	11
dyads_m5	-3.9	3757	2577902	121914	4.515643e-02	2.611496e-02	70505.56	0.000000e+00	0.000000e+00	350.00	12
dyads_m5	-3.8	3486	2581388	118428	4.386523e-02	2.504244e-02	67609.94	0.000000e+00	0.000000e+00	350.00	13
dyads_m5	-3.7	3493	2584881	114935	4.257144e-02	2.400935e-02	64820.80	0.000000e+00	0.000000e+00	350.00	14
dyads_m5	-3.6	3252	2588133	111683	4.136691e-02	2.311139e-02	62396.47	0.000000e+00	0.000000e+00	350.00	15
