; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m3	19	4	1	-42.400	20.300	62.700	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m3	-5.0	2533	2606900	92916	3.441569e-02	1.648387e-02	44503.40	0.000000e+00	0.000000e+00	350.00	1
dyads_m3	-4.9	2456	2609356	90460	3.350600e-02	1.581407e-02	42695.08	0.000000e+00	0.000000e+00	350.00	2
dyads_m3	-4.8	2415	2611771	88045	3.261149e-02	1.528337e-02	41262.28	0.000000e+00	0.000000e+00	350.00	3
dyads_m3	-4.7	2352	2614123	85693	3.174032e-02	1.465508e-02	39566.02	0.000000e+00	0.000000e+00	350.00	4
dyads_m3	-4.6	2299	2616422	83394	3.088878e-02	1.410300e-02	38075.50	0.000000e+00	0.000000e+00	350.00	5
dyads_m3	-4.5	2191	2618613	81203	3.007725e-02	1.362128e-02	36774.94	0.000000e+00	0.000000e+00	350.00	6
dyads_m3	-4.4	2109	2620722	79094	2.929608e-02	1.305158e-02	35236.86	0.000000e+00	0.000000e+00	350.00	7
dyads_m3	-4.3	2123	2622845	76971	2.850973e-02	1.260083e-02	34019.91	0.000000e+00	0.000000e+00	350.00	8
dyads_m3	-4.2	2050	2624895	74921	2.775042e-02	1.211573e-02	32710.22	0.000000e+00	0.000000e+00	350.00	9
dyads_m3	-4.1	2056	2626951	72865	2.698889e-02	1.160077e-02	31319.94	0.000000e+00	0.000000e+00	350.00	10
dyads_m3	-4.0	1963	2628914	70902	2.626180e-02	1.119363e-02	30220.73	0.000000e+00	0.000000e+00	350.00	11
dyads_m3	-3.9	1915	2630829	68987	2.555249e-02	1.071278e-02	28922.53	0.000000e+00	0.000000e+00	350.00	12
dyads_m3	-3.8	1864	2632693	67123	2.486207e-02	1.029141e-02	27784.90	0.000000e+00	0.000000e+00	350.00	13
dyads_m3	-3.7	1823	2634516	65300	2.418684e-02	9.884597e-03	26686.58	0.000000e+00	0.000000e+00	350.00	14
dyads_m3	-3.6	1836	2636352	63464	2.350680e-02	9.530780e-03	25731.34	0.000000e+00	0.000000e+00	350.00	15
dyads_m3	-3.5	1787	2638139	61677	2.284490e-02	9.150944e-03	24705.85	0.000000e+00	0.000000e+00	350.00	16
dyads_m3	-3.4	1695	2639834	59982	2.221708e-02	8.748711e-03	23619.90	0.000000e+00	0.000000e+00	350.00	17
dyads_m3	-3.3	1627	2641461	58355	2.161444e-02	8.396642e-03	22669.38	0.000000e+00	0.000000e+00	350.00	18
dyads_m3	-3.2	1594	2643055	56761	2.102403e-02	8.090432e-03	21842.67	0.000000e+00	0.000000e+00	350.00	19
dyads_m3	-3.1	1542	2644597	55219	2.045288e-02	7.761616e-03	20954.93	0.000000e+00	0.000000e+00	350.00	20
dyads_m3	-3.0	1604	2646201	53615	1.985877e-02	7.444555e-03	20098.92	0.000000e+00	0.000000e+00	350.00	21
dyads_m3	-2.9	1551	2647752	52064	1.928428e-02	7.108863e-03	19192.61	0.000000e+00	0.000000e+00	350.00	22
dyads_m3	-2.8	1426	2649178	50638	1.875610e-02	6.815389e-03	18400.29	0.000000e+00	0.000000e+00	350.00	23
dyads_m3	-2.7	1467	2650645	49171	1.821273e-02	6.532520e-03	17636.60	0.000000e+00	0.000000e+00	350.00	24
dyads_m3	-2.6	1358	2652003	47813	1.770973e-02	6.286695e-03	16972.91	0.000000e+00	0.000000e+00	350.00	25
dyads_m3	-2.5	1365	2653368	46448	1.720414e-02	6.022862e-03	16260.61	0.000000e+00	0.000000e+00	350.00	26
dyads_m3	-2.4	1379	2654747	45069	1.669337e-02	5.743830e-03	15507.28	0.000000e+00	0.000000e+00	350.00	27
dyads_m3	-2.3	1344	2656091	43725	1.619555e-02	5.500091e-03	14849.23	0.000000e+00	0.000000e+00	350.00	28
dyads_m3	-2.2	1312	2657403	42413	1.570959e-02	5.288642e-03	14278.36	0.000000e+00	0.000000e+00	350.00	29
dyads_m3	-2.1	1236	2658639	41177	1.525179e-02	5.062190e-03	13666.98	0.000000e+00	0.000000e+00	350.00	30
dyads_m3	-2.0	1173	2659812	40004	1.481731e-02	4.844451e-03	13079.12	0.000000e+00	0.000000e+00	350.00	31
dyads_m3	-1.9	1237	2661049	38767	1.435913e-02	4.635057e-03	12513.80	0.000000e+00	0.000000e+00	350.00	32
dyads_m3	-1.8	1145	2662194	37622	1.393503e-02	4.414054e-03	11917.13	0.000000e+00	0.000000e+00	350.00	33
dyads_m3	-1.7	1059	2663253	36563	1.354278e-02	4.221336e-03	11396.83	0.000000e+00	0.000000e+00	350.00	34
dyads_m3	-1.6	1122	2664375	35441	1.312720e-02	4.054285e-03	10945.82	0.000000e+00	0.000000e+00	350.00	35
dyads_m3	-1.5	1076	2665451	34365	1.272865e-02	3.858288e-03	10416.66	0.000000e+00	0.000000e+00	350.00	36
dyads_m3	-1.4	1040	2666491	33325	1.234344e-02	3.704319e-03	10000.98	0.000000e+00	0.000000e+00	350.00	37
dyads_m3	-1.3	1063	2667554	32262	1.194971e-02	3.523629e-03	9513.15	0.000000e+00	0.000000e+00	350.00	38
dyads_m3	-1.2	1018	2668572	31244	1.157264e-02	3.381748e-03	9130.09	0.000000e+00	0.000000e+00	350.00	39
dyads_m3	-1.1	923	2669495	30321	1.123077e-02	3.229953e-03	8720.28	0.000000e+00	0.000000e+00	350.00	40
dyads_m3	-1.0	935	2670430	29386	1.088445e-02	3.069934e-03	8288.25	0.000000e+00	0.000000e+00	350.00	41
dyads_m3	-0.9	917	2671347	28469	1.054480e-02	2.944219e-03	7948.85	0.000000e+00	0.000000e+00	350.00	42
dyads_m3	-0.8	870	2672217	27599	1.022255e-02	2.809881e-03	7586.16	0.000000e+00	0.000000e+00	350.00	43
dyads_m3	-0.7	910	2673127	26689	9.885492e-03	2.668461e-03	7204.35	0.000000e+00	0.000000e+00	350.00	44
dyads_m3	-0.6	759	2673886	25930	9.604362e-03	2.545434e-03	6872.20	0.000000e+00	0.000000e+00	350.00	45
dyads_m3	-0.5	839	2674725	25091	9.293600e-03	2.427486e-03	6553.76	0.000000e+00	0.000000e+00	350.00	46
dyads_m3	-0.4	816	2675541	24275	8.991357e-03	2.314394e-03	6248.44	0.000000e+00	0.000000e+00	350.00	47
dyads_m3	-0.3	767	2676308	23508	8.707263e-03	2.216693e-03	5984.66	0.000000e+00	0.000000e+00	350.00	48
dyads_m3	-0.2	759	2677067	22749	8.426133e-03	2.112472e-03	5703.28	0.000000e+00	0.000000e+00	350.00	49
dyads_m3	-0.1	713	2677780	22036	8.162041e-03	2.012685e-03	5433.88	0.000000e+00	0.000000e+00	350.00	50
dyads_m3	0.0	719	2678499	21317	7.895726e-03	1.907955e-03	5151.12	0.000000e+00	0.000000e+00	350.00	51
dyads_m3	0.1	683	2679182	20634	7.642746e-03	1.825952e-03	4929.73	0.000000e+00	0.000000e+00	350.00	52
dyads_m3	0.2	618	2679800	20016	7.413841e-03	1.730138e-03	4671.05	0.000000e+00	0.000000e+00	350.00	53
dyads_m3	0.3	669	2680469	19347	7.166047e-03	1.647034e-03	4446.69	0.000000e+00	0.000000e+00	350.00	54
dyads_m3	0.4	630	2681099	18717	6.932697e-03	1.567512e-03	4231.99	0.000000e+00	0.000000e+00	350.00	55
dyads_m3	0.5	650	2681749	18067	6.691940e-03	1.498958e-03	4046.91	0.000000e+00	0.000000e+00	350.00	56
dyads_m3	0.6	576	2682325	17491	6.478592e-03	1.425969e-03	3849.85	0.000000e+00	0.000000e+00	350.00	57
