; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m2/peak-motifs_oligos_6nt_mkv4_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m2/peak-motifs_oligos_6nt_mkv4_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m2/peak-motifs_oligos_6nt_mkv4_m2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m2/peak-motifs_oligos_6nt_mkv4_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m2	10	4	1	-44.600	10.900	55.500	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m2	-5.0	38	2598475	30579	1.163126e-02	1.008535e-02	26514.76	1.004531e-132	1.325981e-130	129.88	1
oligos_6nt_mkv4_m2	-4.9	10	2598485	30569	1.162745e-02	1.008201e-02	26505.97	1.089780e-132	1.438509e-130	129.84	2
oligos_6nt_mkv4_m2	-4.8	2	2598487	30567	1.162669e-02	1.005632e-02	26438.45	3.744111e-137	4.942227e-135	134.31	3
oligos_6nt_mkv4_m2	-4.7	6	2598493	30561	1.162441e-02	1.005315e-02	26430.09	2.413781e-137	3.186190e-135	134.50	4
oligos_6nt_mkv4_m2	-4.6	51	2598544	30510	1.160501e-02	1.004935e-02	26420.12	8.776527e-135	1.158502e-132	131.94	5
oligos_6nt_mkv4_m2	-4.5	26	2598570	30484	1.159512e-02	1.002958e-02	26368.14	1.109196e-136	1.464139e-134	133.83	6
oligos_6nt_mkv4_m2	-4.4	18	2598588	30466	1.158827e-02	1.001113e-02	26319.62	7.164670e-139	9.457364e-137	136.02	7
oligos_6nt_mkv4_m2	-4.3	16	2598604	30450	1.158219e-02	9.999204e-03	26288.28	5.152594e-140	6.801424e-138	137.17	8
oligos_6nt_mkv4_m2	-4.2	29	2598633	30421	1.157116e-02	9.993839e-03	26274.17	4.014488e-139	5.299124e-137	136.28	9
oligos_6nt_mkv4_m2	-4.1	144	2598777	30277	1.151638e-02	9.979400e-03	26236.21	1.505329e-132	1.987034e-130	129.70	10
oligos_6nt_mkv4_m2	-4.0	71	2598848	30206	1.148938e-02	9.955338e-03	26172.95	2.337453e-132	3.085438e-130	129.51	11
oligos_6nt_mkv4_m2	-3.9	103	2598951	30103	1.145020e-02	9.873583e-03	25958.02	1.427650e-140	1.884498e-138	137.72	12
oligos_6nt_mkv4_m2	-3.8	129	2599080	29974	1.140113e-02	9.826396e-03	25833.96	7.119985e-141	9.398380e-139	138.03	13
oligos_6nt_mkv4_m2	-3.7	143	2599223	29831	1.134674e-02	9.767894e-03	25680.15	2.293998e-142	3.028078e-140	139.52	14
oligos_6nt_mkv4_m2	-3.6	276	2599499	29555	1.124176e-02	9.681248e-03	25452.36	2.315818e-140	3.056880e-138	137.51	15
