; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m4	11	4	1	-42.300	10.500	52.800	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m4	-5.0	565	2776834	35638	1.267142e-02	1.055670e-02	29690.40	2.246707e-248	3.504862e-246	245.46	1
oligos_6nt_mkv4_m4	-4.9	690	2777524	34948	1.242609e-02	1.034247e-02	29087.89	5.326534e-246	8.309393e-244	243.08	2
oligos_6nt_mkv4_m4	-4.8	745	2778269	34203	1.216120e-02	1.015817e-02	28569.55	7.591937e-232	1.184342e-229	228.93	3
oligos_6nt_mkv4_m4	-4.7	737	2779006	33466	1.189915e-02	9.901143e-03	27846.67	3.035858e-236	4.735938e-234	233.32	4
oligos_6nt_mkv4_m4	-4.6	691	2779697	32775	1.165346e-02	9.661264e-03	27172.01	2.728666e-240	4.256719e-238	237.37	5
oligos_6nt_mkv4_m4	-4.5	872	2780569	31903	1.134341e-02	9.459962e-03	26605.86	5.896543e-220	9.198607e-218	217.04	6
oligos_6nt_mkv4_m4	-4.4	763	2781332	31140	1.107212e-02	9.216569e-03	25921.32	6.162619e-219	9.613686e-217	216.02	7
oligos_6nt_mkv4_m4	-4.3	629	2781961	30511	1.084847e-02	8.997428e-03	25305.00	8.450160e-223	1.318225e-220	219.88	8
oligos_6nt_mkv4_m4	-4.2	782	2782743	29729	1.057042e-02	8.798373e-03	24745.16	3.558803e-209	5.551733e-207	206.26	9
oligos_6nt_mkv4_m4	-4.1	670	2783413	29059	1.033220e-02	8.571765e-03	24107.83	1.418455e-211	2.212790e-209	208.66	10
oligos_6nt_mkv4_m4	-4.0	608	2784021	28451	1.011602e-02	8.372752e-03	23548.12	3.582578e-212	5.588821e-210	209.25	11
oligos_6nt_mkv4_m4	-3.9	571	2784592	27880	9.912995e-03	8.140295e-03	22894.33	7.759794e-225	1.210528e-222	221.92	12
oligos_6nt_mkv4_m4	-3.8	637	2785229	27243	9.686503e-03	7.938943e-03	22328.04	7.429247e-224	1.158963e-221	220.94	13
oligos_6nt_mkv4_m4	-3.7	709	2785938	26534	9.434412e-03	7.738227e-03	21763.53	1.898190e-216	2.961176e-214	213.53	14
oligos_6nt_mkv4_m4	-3.6	599	2786537	25935	9.221432e-03	7.535621e-03	21193.71	3.425739e-219	5.344153e-217	216.27	15
oligos_6nt_mkv4_m4	-3.5	759	2787296	25176	8.951562e-03	7.313663e-03	20569.46	3.445606e-213	5.375145e-211	210.27	16
oligos_6nt_mkv4_m4	-3.4	597	2787893	24579	8.739293e-03	7.075618e-03	19899.96	2.057939e-226	3.210385e-224	223.49	17
oligos_6nt_mkv4_m4	-3.3	653	2788546	23926	8.507113e-03	6.852692e-03	19272.99	1.147231e-230	1.789681e-228	227.75	18
oligos_6nt_mkv4_m4	-3.2	607	2789153	23319	8.291288e-03	6.679251e-03	18785.19	1.036124e-224	1.616354e-222	221.79	19
oligos_6nt_mkv4_m4	-3.1	463	2789616	22856	8.126664e-03	6.483714e-03	18235.25	2.038949e-239	3.180760e-237	236.50	20
oligos_6nt_mkv4_m4	-3.0	499	2790115	22357	7.949240e-03	6.312399e-03	17753.43	1.362536e-243	2.125556e-241	240.67	21
oligos_6nt_mkv4_m4	-2.9	404	2790519	21953	7.805594e-03	6.161536e-03	17329.13	4.132784e-251	6.447143e-249	248.19	22
oligos_6nt_mkv4_m4	-2.8	331	2790850	21622	7.687904e-03	6.021420e-03	16935.06	4.073887e-263	6.355264e-261	260.20	23
oligos_6nt_mkv4_m4	-2.7	286	2791136	21336	7.586214e-03	5.908806e-03	16618.34	5.217627e-271	8.139498e-269	268.09	24
oligos_6nt_mkv4_m4	-2.6	304	2791440	21032	7.478124e-03	5.820558e-03	16370.14	1.413070e-268	2.204389e-266	265.66	25
oligos_6nt_mkv4_m4	-2.5	302	2791742	20730	7.370745e-03	5.711834e-03	16064.36	1.273473e-273	1.986618e-271	270.70	26
oligos_6nt_mkv4_m4	-2.4	348	2792090	20382	7.247011e-03	5.586440e-03	15711.69	1.066284e-279	1.663403e-277	276.78	27
oligos_6nt_mkv4_m4	-2.3	364	2792454	20018	7.117587e-03	5.462389e-03	15362.81	1.128223e-283	1.760028e-281	280.75	28
oligos_6nt_mkv4_m4	-2.2	459	2792913	19559	6.954385e-03	5.330908e-03	14993.02	1.631867e-279	2.545713e-277	276.59	29
oligos_6nt_mkv4_m4	-2.1	519	2793432	19040	6.769850e-03	5.179478e-03	14567.13	7.246541e-276	1.130460e-273	272.95	30
oligos_6nt_mkv4_m4	-2.0	525	2793957	18515	6.583181e-03	5.020036e-03	14118.70	1.337704e-274	2.086818e-272	271.68	31
oligos_6nt_mkv4_m4	-1.9	609	2794566	17906	6.366646e-03	4.847156e-03	13632.48	1.410042e-268	2.199665e-266	265.66	32
oligos_6nt_mkv4_m4	-1.8	610	2795176	17296	6.149754e-03	4.651213e-03	13081.40	1.721346e-271	2.685299e-269	268.57	33
oligos_6nt_mkv4_m4	-1.7	671	2795847	16625	5.911174e-03	4.462334e-03	12550.18	2.380755e-264	3.713977e-262	261.43	34
oligos_6nt_mkv4_m4	-1.6	659	2796506	15966	5.676861e-03	4.308857e-03	12118.53	1.085276e-244	1.693031e-242	241.77	35
oligos_6nt_mkv4_m4	-1.5	435	2796941	15531	5.522192e-03	4.115221e-03	11573.93	6.621105e-269	1.032892e-266	265.99	36
oligos_6nt_mkv4_m4	-1.4	505	2797446	15026	5.342635e-03	3.957782e-03	11131.14	3.121573e-270	4.869653e-268	267.31	37
oligos_6nt_mkv4_m4	-1.3	387	2797833	14639	5.205033e-03	3.810910e-03	10718.07	4.907386e-283	7.655522e-281	280.12	38
oligos_6nt_mkv4_m4	-1.2	302	2798135	14337	5.097654e-03	3.698422e-03	10401.70	1.107070e-292	1.727029e-290	289.76	39
oligos_6nt_mkv4_m4	-1.1	304	2798439	14033	4.989564e-03	3.584078e-03	10080.11	1.774313e-303	2.767928e-301	300.56	40
oligos_6nt_mkv4_m4	-1.0	297	2798736	13736	4.883963e-03	3.476974e-03	9778.88	2.380602e-312	3.713740e-310	309.43	41
oligos_6nt_mkv4_m4	-0.9	280	2799016	13456	4.784407e-03	3.388520e-03	9530.11	8.251202e-315	1.287188e-312	311.89	42
oligos_6nt_mkv4_m4	-0.8	228	2799244	13228	4.703339e-03	3.301491e-03	9285.34	0.000000e+00	0.000000e+00	350.00	43
oligos_6nt_mkv4_m4	-0.7	263	2799507	12965	4.609827e-03	3.204770e-03	9013.32	0.000000e+00	0.000000e+00	350.00	44
oligos_6nt_mkv4_m4	-0.6	348	2799855	12617	4.486092e-03	3.112322e-03	8753.31	0.000000e+00	0.000000e+00	350.00	45
oligos_6nt_mkv4_m4	-0.5	280	2800135	12337	4.386536e-03	3.020634e-03	8495.44	0.000000e+00	0.000000e+00	350.00	46
oligos_6nt_mkv4_m4	-0.4	306	2800441	12031	4.277735e-03	2.930983e-03	8243.30	0.000000e+00	0.000000e+00	350.00	47
oligos_6nt_mkv4_m4	-0.3	315	2800756	11716	4.165733e-03	2.844282e-03	7999.46	0.000000e+00	0.000000e+00	350.00	48
oligos_6nt_mkv4_m4	-0.2	331	2801087	11385	4.048043e-03	2.756539e-03	7752.68	0.000000e+00	0.000000e+00	350.00	49
oligos_6nt_mkv4_m4	-0.1	317	2801404	11068	3.935331e-03	2.666030e-03	7498.13	0.000000e+00	0.000000e+00	350.00	50
oligos_6nt_mkv4_m4	0.0	312	2801716	10756	3.824396e-03	2.561922e-03	7205.33	0.000000e+00	0.000000e+00	350.00	51
oligos_6nt_mkv4_m4	0.1	293	2802009	10463	3.720217e-03	2.481360e-03	6978.75	0.000000e+00	0.000000e+00	350.00	52
oligos_6nt_mkv4_m4	0.2	341	2802350	10122	3.598972e-03	2.386399e-03	6711.67	0.000000e+00	0.000000e+00	350.00	53
oligos_6nt_mkv4_m4	0.3	360	2802710	9762	3.470970e-03	2.297213e-03	6460.84	1.181953e-319	1.843847e-317	316.73	54
oligos_6nt_mkv4_m4	0.4	400	2803110	9362	3.328747e-03	2.191229e-03	6162.76	4.215798e-314	6.576645e-312	311.18	55
oligos_6nt_mkv4_m4	0.5	406	2803516	8956	3.184390e-03	2.091606e-03	5882.58	1.747849e-303	2.726645e-301	300.56	56
oligos_6nt_mkv4_m4	0.6	491	2804007	8465	3.009810e-03	1.973945e-03	5551.66	7.374141e-289	1.150366e-286	285.94	57
oligos_6nt_mkv4_m4	0.7	374	2804381	8091	2.876831e-03	1.844503e-03	5187.61	3.310907e-304	5.165014e-302	301.29	58
oligos_6nt_mkv4_m4	0.8	433	2804814	7658	2.722873e-03	1.735240e-03	4880.31	2.584213e-295	4.031372e-293	292.39	59
oligos_6nt_mkv4_m4	0.9	347	2805161	7311	2.599494e-03	1.613883e-03	4539.00	7.256587e-313	1.132028e-310	309.95	60
oligos_6nt_mkv4_m4	1.0	261	2805422	7050	2.506693e-03	1.498961e-03	4215.78	0.000000e+00	0.000000e+00	350.00	61
oligos_6nt_mkv4_m4	1.1	245	2805667	6805	2.419581e-03	1.431266e-03	4025.39	0.000000e+00	0.000000e+00	350.00	62
oligos_6nt_mkv4_m4	1.2	156	2805823	6649	2.364114e-03	1.356157e-03	3814.15	0.000000e+00	0.000000e+00	350.00	63
oligos_6nt_mkv4_m4	1.3	162	2805985	6487	2.306513e-03	1.298285e-03	3651.39	0.000000e+00	0.000000e+00	350.00	64
oligos_6nt_mkv4_m4	1.4	95	2806080	6392	2.272735e-03	1.251797e-03	3520.64	0.000000e+00	0.000000e+00	350.00	65
oligos_6nt_mkv4_m4	1.5	128	2806208	6264	2.227224e-03	1.211847e-03	3408.28	0.000000e+00	0.000000e+00	350.00	66
oligos_6nt_mkv4_m4	1.6	146	2806354	6118	2.175312e-03	1.182733e-03	3326.40	0.000000e+00	0.000000e+00	350.00	67
oligos_6nt_mkv4_m4	1.7	205	2806559	5913	2.102422e-03	1.137391e-03	3198.88	0.000000e+00	0.000000e+00	350.00	68
oligos_6nt_mkv4_m4	1.8	223	2806782	5690	2.023133e-03	1.097122e-03	3085.62	0.000000e+00	0.000000e+00	350.00	69
oligos_6nt_mkv4_m4	1.9	229	2807011	5461	1.941710e-03	1.046486e-03	2943.21	0.000000e+00	0.000000e+00	350.00	70
oligos_6nt_mkv4_m4	2.0	197	2807208	5264	1.871664e-03	9.815142e-04	2760.48	0.000000e+00	0.000000e+00	350.00	71
oligos_6nt_mkv4_m4	2.1	263	2807471	5001	1.778152e-03	9.331412e-04	2624.43	0.000000e+00	0.000000e+00	350.00	72
oligos_6nt_mkv4_m4	2.2	365	2807836	4636	1.648373e-03	8.763577e-04	2464.73	0.000000e+00	0.000000e+00	350.00	73
oligos_6nt_mkv4_m4	2.3	124	2807960	4512	1.604284e-03	8.060834e-04	2267.09	0.000000e+00	0.000000e+00	350.00	74
oligos_6nt_mkv4_m4	2.4	229	2808189	4283	1.522861e-03	7.705062e-04	2167.03	0.000000e+00	0.000000e+00	350.00	75
oligos_6nt_mkv4_m4	2.5	212	2808401	4071	1.447482e-03	7.408999e-04	2083.76	4.940656e-324	7.707424e-322	321.11	76
oligos_6nt_mkv4_m4	2.6	75	2808476	3996	1.420815e-03	6.889307e-04	1937.60	0.000000e+00	0.000000e+00	350.00	77
oligos_6nt_mkv4_m4	2.7	96	2808572	3900	1.386681e-03	6.647346e-04	1869.55	0.000000e+00	0.000000e+00	350.00	78
oligos_6nt_mkv4_m4	2.8	73	2808645	3827	1.360726e-03	6.443757e-04	1812.29	0.000000e+00	0.000000e+00	350.00	79
oligos_6nt_mkv4_m4	2.9	67	2808712	3760	1.336903e-03	6.235889e-04	1753.83	0.000000e+00	0.000000e+00	350.00	80
oligos_6nt_mkv4_m4	3.0	55	2808767	3705	1.317347e-03	6.101788e-04	1716.11	0.000000e+00	0.000000e+00	350.00	81
oligos_6nt_mkv4_m4	3.1	65	2808832	3640	1.294236e-03	5.955872e-04	1675.07	0.000000e+00	0.000000e+00	350.00	82
oligos_6nt_mkv4_m4	3.2	50	2808882	3590	1.276458e-03	5.805678e-04	1632.83	0.000000e+00	0.000000e+00	350.00	83
oligos_6nt_mkv4_m4	3.3	56	2808938	3534	1.256547e-03	5.666976e-04	1593.82	0.000000e+00	0.000000e+00	350.00	84
oligos_6nt_mkv4_m4	3.4	76	2809014	3458	1.229524e-03	5.544110e-04	1559.26	0.000000e+00	0.000000e+00	350.00	85
oligos_6nt_mkv4_m4	3.5	68	2809082	3390	1.205346e-03	5.399441e-04	1518.58	0.000000e+00	0.000000e+00	350.00	86
oligos_6nt_mkv4_m4	3.6	74	2809156	3316	1.179035e-03	5.218717e-04	1467.75	0.000000e+00	0.000000e+00	350.00	87
oligos_6nt_mkv4_m4	3.7	99	2809255	3217	1.143834e-03	5.083189e-04	1429.63	0.000000e+00	0.000000e+00	350.00	88
oligos_6nt_mkv4_m4	3.8	47	2809302	3170	1.127123e-03	4.916587e-04	1382.78	0.000000e+00	0.000000e+00	350.00	89
oligos_6nt_mkv4_m4	3.9	61	2809363	3109	1.105434e-03	4.768506e-04	1341.13	0.000000e+00	0.000000e+00	350.00	90
oligos_6nt_mkv4_m4	4.0	43	2809406	3066	1.090145e-03	4.684879e-04	1317.61	0.000000e+00	0.000000e+00	350.00	91
oligos_6nt_mkv4_m4	4.1	31	2809437	3035	1.079123e-03	4.577262e-04	1287.34	0.000000e+00	0.000000e+00	350.00	92
oligos_6nt_mkv4_m4	4.2	25	2809462	3010	1.070234e-03	4.528006e-04	1273.49	0.000000e+00	0.000000e+00	350.00	93
oligos_6nt_mkv4_m4	4.3	22	2809484	2988	1.062411e-03	4.459132e-04	1254.12	0.000000e+00	0.000000e+00	350.00	94
oligos_6nt_mkv4_m4	4.4	35	2809519	2953	1.049967e-03	4.394972e-04	1236.07	0.000000e+00	0.000000e+00	350.00	95
oligos_6nt_mkv4_m4	4.5	69	2809588	2884	1.025433e-03	4.335657e-04	1219.39	0.000000e+00	0.000000e+00	350.00	96
oligos_6nt_mkv4_m4	4.6	50	2809638	2834	1.007655e-03	4.232837e-04	1190.47	0.000000e+00	0.000000e+00	350.00	97
oligos_6nt_mkv4_m4	4.7	52	2809690	2782	9.891661e-04	4.098356e-04	1152.65	0.000000e+00	0.000000e+00	350.00	98
oligos_6nt_mkv4_m4	4.8	86	2809776	2696	9.585880e-04	3.968894e-04	1116.24	0.000000e+00	0.000000e+00	350.00	99
oligos_6nt_mkv4_m4	4.9	85	2809861	2611	9.283655e-04	3.789308e-04	1065.73	0.000000e+00	0.000000e+00	350.00	100
oligos_6nt_mkv4_m4	5.0	85	2809946	2526	8.981429e-04	3.626179e-04	1019.85	0.000000e+00	0.000000e+00	350.00	101
oligos_6nt_mkv4_m4	5.1	55	2810001	2471	8.785871e-04	3.444763e-04	968.83	0.000000e+00	0.000000e+00	350.00	102
oligos_6nt_mkv4_m4	5.2	54	2810055	2417	8.593869e-04	3.333095e-04	937.42	0.000000e+00	0.000000e+00	350.00	103
oligos_6nt_mkv4_m4	5.3	85	2810140	2332	8.291644e-04	3.231171e-04	908.76	0.000000e+00	0.000000e+00	350.00	104
oligos_6nt_mkv4_m4	5.4	30	2810170	2302	8.184976e-04	3.135431e-04	881.83	0.000000e+00	0.000000e+00	350.00	105
oligos_6nt_mkv4_m4	5.5	41	2810211	2261	8.039197e-04	3.035168e-04	853.63	0.000000e+00	0.000000e+00	350.00	106
oligos_6nt_mkv4_m4	5.6	41	2810252	2220	7.893418e-04	2.978991e-04	837.83	0.000000e+00	0.000000e+00	350.00	107
oligos_6nt_mkv4_m4	5.7	52	2810304	2168	7.708527e-04	2.903152e-04	816.50	0.000000e+00	0.000000e+00	350.00	108
oligos_6nt_mkv4_m4	5.8	53	2810357	2115	7.520080e-04	2.800808e-04	787.72	0.000000e+00	0.000000e+00	350.00	109
oligos_6nt_mkv4_m4	5.9	71	2810428	2044	7.267633e-04	2.689692e-04	756.47	0.000000e+00	0.000000e+00	350.00	110
oligos_6nt_mkv4_m4	6.0	85	2810513	1959	6.965408e-04	2.566645e-04	721.86	8.590192e-315	1.340070e-312	311.87	111
oligos_6nt_mkv4_m4	6.1	74	2810587	1885	6.702294e-04	2.413600e-04	678.82	5.967213e-315	9.308852e-313	312.03	112
oligos_6nt_mkv4_m4	6.2	100	2810687	1785	6.346734e-04	2.291256e-04	644.41	3.985450e-297	6.217302e-295	294.21	113
oligos_6nt_mkv4_m4	6.3	104	2810791	1681	5.976953e-04	2.134684e-04	600.37	5.584303e-285	8.711513e-283	282.06	114
oligos_6nt_mkv4_m4	6.4	141	2810932	1540	5.475614e-04	1.995663e-04	561.27	1.357676e-252	2.117975e-250	249.67	115
oligos_6nt_mkv4_m4	6.5	150	2811082	1390	4.942275e-04	1.873493e-04	526.91	2.752976e-213	4.294642e-211	210.37	116
oligos_6nt_mkv4_m4	6.6	123	2811205	1267	4.504937e-04	1.677109e-04	471.68	7.950047e-201	1.240207e-198	197.91	117
oligos_6nt_mkv4_m4	6.7	146	2811351	1121	3.985820e-04	1.539462e-04	432.97	8.305716e-167	1.295692e-164	163.89	118
oligos_6nt_mkv4_m4	6.8	73	2811424	1048	3.726262e-04	1.373619e-04	386.33	2.551572e-169	3.980452e-167	166.40	119
oligos_6nt_mkv4_m4	6.9	69	2811493	979	3.480926e-04	1.237934e-04	348.17	4.624112e-168	7.213615e-166	165.14	120
oligos_6nt_mkv4_m4	7.0	46	2811539	933	3.317369e-04	1.182696e-04	332.63	1.278932e-159	1.995134e-157	156.70	121
oligos_6nt_mkv4_m4	7.1	9	2811548	924	3.285368e-04	1.135277e-04	319.29	3.053760e-166	4.763865e-164	163.32	122
oligos_6nt_mkv4_m4	7.2	5	2811553	919	3.267590e-04	1.119842e-04	314.95	1.612649e-167	2.515732e-165	164.60	123
oligos_6nt_mkv4_m4	7.3	2	2811555	917	3.260479e-04	1.116204e-04	313.93	1.929758e-167	3.010422e-165	164.52	124
oligos_6nt_mkv4_m4	7.4	5	2811560	912	3.242701e-04	1.109997e-04	312.18	1.439356e-166	2.245395e-164	163.65	125
oligos_6nt_mkv4_m4	7.5	5	2811565	907	3.224923e-04	1.109134e-04	311.94	1.913758e-164	2.985462e-162	161.52	126
oligos_6nt_mkv4_m4	7.6	10	2811575	897	3.189367e-04	1.103447e-04	310.34	3.887495e-161	6.064493e-159	158.22	127
oligos_6nt_mkv4_m4	7.7	4	2811579	893	3.175145e-04	1.100152e-04	309.41	4.720302e-160	7.363672e-158	157.13	128
oligos_6nt_mkv4_m4	7.8	6	2811585	887	3.153811e-04	1.092023e-04	307.13	3.669942e-159	5.725110e-157	156.24	129
oligos_6nt_mkv4_m4	7.9	15	2811600	872	3.100478e-04	1.085852e-04	305.39	1.079774e-153	1.684448e-151	150.77	130
oligos_6nt_mkv4_m4	8.0	2	2811602	870	3.093366e-04	1.076285e-04	302.70	5.853608e-155	9.131628e-153	152.04	131
oligos_6nt_mkv4_m4	8.1	18	2811620	852	3.029366e-04	1.063290e-04	299.05	1.095123e-149	1.708392e-147	146.77	132
