; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m3/peak-motifs_positions_6nt_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m3/peak-motifs_positions_6nt_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m3/peak-motifs_positions_6nt_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m3/peak-motifs_positions_6nt_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_6nt_m3	24	4	1	-50.200	24.000	74.200	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_6nt_m3	-5.0	2351	2552632	76780	2.920046e-02	1.666320e-02	43814.41	0.000000e+00	0.000000e+00	350.00	1
positions_6nt_m3	-4.9	2278	2554910	74502	2.833410e-02	1.599200e-02	42049.55	0.000000e+00	0.000000e+00	350.00	2
positions_6nt_m3	-4.8	2252	2557162	72250	2.747764e-02	1.546007e-02	40650.89	0.000000e+00	0.000000e+00	350.00	3
positions_6nt_m3	-4.7	2166	2559328	70084	2.665388e-02	1.483047e-02	38995.41	0.000000e+00	0.000000e+00	350.00	4
positions_6nt_m3	-4.6	2091	2561419	67993	2.585864e-02	1.427722e-02	37540.68	0.000000e+00	0.000000e+00	350.00	5
positions_6nt_m3	-4.5	2126	2563545	65867	2.505010e-02	1.379446e-02	36271.30	0.000000e+00	0.000000e+00	350.00	6
positions_6nt_m3	-4.4	2010	2565555	63857	2.428567e-02	1.322343e-02	34769.84	0.000000e+00	0.000000e+00	350.00	7
positions_6nt_m3	-4.3	1944	2567499	61913	2.354634e-02	1.277141e-02	33581.29	0.000000e+00	0.000000e+00	350.00	8
positions_6nt_m3	-4.2	1933	2569432	59980	2.281119e-02	1.228477e-02	32301.70	0.000000e+00	0.000000e+00	350.00	9
positions_6nt_m3	-4.1	1831	2571263	58149	2.211484e-02	1.176793e-02	30942.73	0.000000e+00	0.000000e+00	350.00	10
positions_6nt_m3	-4.0	1818	2573081	56331	2.142343e-02	1.135907e-02	29867.67	0.000000e+00	0.000000e+00	350.00	11
positions_6nt_m3	-3.9	1714	2574795	54617	2.077157e-02	1.087601e-02	28597.50	0.000000e+00	0.000000e+00	350.00	12
positions_6nt_m3	-3.8	1743	2576538	52874	2.010869e-02	1.045233e-02	27483.48	0.000000e+00	0.000000e+00	350.00	13
positions_6nt_m3	-3.7	1704	2578242	51170	1.946063e-02	1.004299e-02	26407.14	0.000000e+00	0.000000e+00	350.00	14
positions_6nt_m3	-3.6	1650	2579892	49520	1.883312e-02	9.686491e-03	25469.77	0.000000e+00	0.000000e+00	350.00	15
