; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m4	13	4	1	-25.200	13.400	38.600	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m4	-5.0	4542	2448204	141700	5.471258e-02	5.018903e-02	129984.47	1.841743e-237	3.388808e-235	234.47	1
oligos_6nt_mkv4_m4	-4.9	4212	2452416	137488	5.308626e-02	4.828982e-02	125065.71	9.422029e-276	1.733653e-273	272.76	2
oligos_6nt_mkv4_m4	-4.8	4412	2456828	133076	5.138272e-02	4.676725e-02	121122.42	2.254530e-263	4.148335e-261	260.38	3
oligos_6nt_mkv4_m4	-4.7	4103	2460931	128973	4.979849e-02	4.494573e-02	116404.87	3.644106e-301	6.705156e-299	298.17	4
oligos_6nt_mkv4_m4	-4.6	4173	2465104	124800	4.818723e-02	4.334662e-02	112263.33	9.184972e-310	1.690035e-307	306.77	5
oligos_6nt_mkv4_m4	-4.5	4030	2469134	120770	4.663118e-02	4.193455e-02	108606.21	5.204859e-301	9.576941e-299	298.02	6
oligos_6nt_mkv4_m4	-4.4	3886	2473020	116884	4.513073e-02	4.027027e-02	104295.88	0.000000e+00	0.000000e+00	350.00	7
oligos_6nt_mkv4_m4	-4.3	3725	2476745	113159	4.369245e-02	3.893499e-02	100837.65	0.000000e+00	0.000000e+00	350.00	8
oligos_6nt_mkv4_m4	-4.2	4199	2480944	108960	4.207115e-02	3.748864e-02	97091.75	6.726896e-318	1.237749e-315	314.91	9
oligos_6nt_mkv4_m4	-4.1	3506	2484450	105454	4.071743e-02	3.594971e-02	93106.07	0.000000e+00	0.000000e+00	350.00	10
oligos_6nt_mkv4_m4	-4.0	3388	2487838	102066	3.940927e-02	3.472602e-02	89936.84	0.000000e+00	0.000000e+00	350.00	11
oligos_6nt_mkv4_m4	-3.9	3458	2491296	98608	3.807409e-02	3.327831e-02	86187.44	0.000000e+00	0.000000e+00	350.00	12
oligos_6nt_mkv4_m4	-3.8	3233	2494529	95375	3.682577e-02	3.200500e-02	82889.68	0.000000e+00	0.000000e+00	350.00	13
oligos_6nt_mkv4_m4	-3.7	3084	2497613	92291	3.563499e-02	3.077511e-02	79704.39	0.000000e+00	0.000000e+00	350.00	14
oligos_6nt_mkv4_m4	-3.6	3293	2500906	88998	3.436352e-02	2.970934e-02	76944.16	0.000000e+00	0.000000e+00	350.00	15
