; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m1	17	4	1	-41.600	17.700	59.300	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m1	-5.0	2091	2471509	66195	2.608461e-02	1.369432e-02	34752.12	0.000000e+00	0.000000e+00	350.00	1
dyads_m1	-4.9	1763	2473272	64432	2.538989e-02	1.313308e-02	33327.86	0.000000e+00	0.000000e+00	350.00	2
dyads_m1	-4.8	1681	2474953	62751	2.472748e-02	1.268868e-02	32200.10	0.000000e+00	0.000000e+00	350.00	3
dyads_m1	-4.7	1685	2476638	61066	2.406349e-02	1.216385e-02	30868.23	0.000000e+00	0.000000e+00	350.00	4
dyads_m1	-4.6	1766	2478404	59300	2.336759e-02	1.170342e-02	29699.80	0.000000e+00	0.000000e+00	350.00	5
dyads_m1	-4.5	1631	2480035	57669	2.272488e-02	1.130217e-02	28681.56	0.000000e+00	0.000000e+00	350.00	6
dyads_m1	-4.4	1717	2481752	55952	2.204829e-02	1.082849e-02	27479.50	0.000000e+00	0.000000e+00	350.00	7
dyads_m1	-4.3	1592	2483344	54360	2.142095e-02	1.045404e-02	26529.25	0.000000e+00	0.000000e+00	350.00	8
dyads_m1	-4.2	1623	2484967	52737	2.078139e-02	1.005147e-02	25507.65	0.000000e+00	0.000000e+00	350.00	9
dyads_m1	-4.1	1452	2486419	51285	2.020922e-02	9.625141e-03	24425.75	0.000000e+00	0.000000e+00	350.00	10
dyads_m1	-4.0	1560	2487979	49725	1.959449e-02	9.288165e-03	23570.60	0.000000e+00	0.000000e+00	350.00	11
dyads_m1	-3.9	1383	2489362	48342	1.904951e-02	8.890183e-03	22560.64	0.000000e+00	0.000000e+00	350.00	12
dyads_m1	-3.8	1640	2491002	46702	1.840326e-02	8.541326e-03	21675.35	0.000000e+00	0.000000e+00	350.00	13
dyads_m1	-3.7	1421	2492423	45281	1.784330e-02	8.204169e-03	20819.75	0.000000e+00	0.000000e+00	350.00	14
dyads_m1	-3.6	1347	2493770	43934	1.731251e-02	7.910397e-03	20074.24	0.000000e+00	0.000000e+00	350.00	15
