; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m1/peak-motifs_oligos_6nt_mkv4_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m1/peak-motifs_oligos_6nt_mkv4_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m1/peak-motifs_oligos_6nt_mkv4_m1.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_6nt_mkv4_m1/peak-motifs_oligos_6nt_mkv4_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m1	10	4	1	-43.100	10.100	53.200	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m1	-5.0	133	2606226	22828	8.682978e-03	8.213547e-03	21593.84	3.321590e-17	4.450931e-15	14.35	1
oligos_6nt_mkv4_m1	-4.9	105	2606331	22723	8.643039e-03	8.170503e-03	21480.68	1.735600e-17	2.325703e-15	14.63	2
oligos_6nt_mkv4_m1	-4.8	87	2606418	22636	8.609948e-03	8.134470e-03	21385.94	9.498809e-18	1.272840e-15	14.90	3
oligos_6nt_mkv4_m1	-4.7	50	2606468	22586	8.590929e-03	8.097132e-03	21287.78	4.619867e-19	6.190622e-17	16.21	4
oligos_6nt_mkv4_m1	-4.6	48	2606516	22538	8.572672e-03	8.070347e-03	21217.36	1.033064e-19	1.384305e-17	16.86	5
oligos_6nt_mkv4_m1	-4.5	111	2606627	22427	8.530451e-03	8.051985e-03	21169.09	4.155685e-18	5.568618e-16	15.25	6
oligos_6nt_mkv4_m1	-4.4	41	2606668	22386	8.514856e-03	8.020124e-03	21085.32	2.747708e-19	3.681929e-17	16.43	7
oligos_6nt_mkv4_m1	-4.3	42	2606710	22344	8.498881e-03	7.996660e-03	21023.63	7.274062e-20	9.747243e-18	17.01	8
oligos_6nt_mkv4_m1	-4.2	44	2606754	22300	8.482145e-03	7.975494e-03	20967.99	3.155003e-20	4.227704e-18	17.37	9
oligos_6nt_mkv4_m1	-4.1	65	2606819	22235	8.457421e-03	7.946236e-03	20891.07	1.275471e-20	1.709132e-18	17.77	10
oligos_6nt_mkv4_m1	-4.0	47	2606866	22188	8.439544e-03	7.922878e-03	20829.66	4.477880e-21	6.000359e-19	18.22	11
oligos_6nt_mkv4_m1	-3.9	36	2606902	22152	8.425851e-03	7.893458e-03	20752.31	2.538059e-22	3.400999e-20	19.47	12
oligos_6nt_mkv4_m1	-3.8	31	2606933	22121	8.414060e-03	7.868096e-03	20685.63	1.971694e-23	2.642070e-21	20.58	13
oligos_6nt_mkv4_m1	-3.7	44	2606977	22077	8.397323e-03	7.843707e-03	20621.51	4.240157e-24	5.681810e-22	21.25	14
oligos_6nt_mkv4_m1	-3.6	37	2607014	22040	8.383250e-03	7.826600e-03	20576.54	2.182096e-24	2.924009e-22	21.53	15
