; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_7nt_mkv5_m4/peak-motifs_oligos_7nt_mkv5_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_7nt_mkv5_m4/peak-motifs_oligos_7nt_mkv5_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_7nt_mkv5_m4/peak-motifs_oligos_7nt_mkv5_m4.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_7nt_mkv5_m4/peak-motifs_oligos_7nt_mkv5_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_7nt_mkv5_m4	12	4	1	-33.800	11.700	45.500	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_7nt_mkv5_m4	-5.0	1933	2529360	73594	2.827331e-02	2.263857e-02	58927.05	0.000000e+00	0.000000e+00	350.00	1
oligos_7nt_mkv5_m4	-4.9	2095	2531455	71499	2.746845e-02	2.188113e-02	56955.49	0.000000e+00	0.000000e+00	350.00	2
oligos_7nt_mkv5_m4	-4.8	2091	2533546	69408	2.666513e-02	2.126024e-02	55339.34	0.000000e+00	0.000000e+00	350.00	3
oligos_7nt_mkv5_m4	-4.7	1831	2535377	67577	2.596170e-02	2.054523e-02	53478.20	0.000000e+00	0.000000e+00	350.00	4
oligos_7nt_mkv5_m4	-4.6	1669	2537046	65908	2.532050e-02	1.990196e-02	51803.80	0.000000e+00	0.000000e+00	350.00	5
oligos_7nt_mkv5_m4	-4.5	1665	2538711	64243	2.468084e-02	1.933666e-02	50332.35	0.000000e+00	0.000000e+00	350.00	6
oligos_7nt_mkv5_m4	-4.4	1675	2540386	62568	2.403734e-02	1.867093e-02	48599.51	0.000000e+00	0.000000e+00	350.00	7
oligos_7nt_mkv5_m4	-4.3	1574	2541960	60994	2.343264e-02	1.813576e-02	47206.47	0.000000e+00	0.000000e+00	350.00	8
oligos_7nt_mkv5_m4	-4.2	1697	2543657	59297	2.278069e-02	1.754576e-02	45670.74	0.000000e+00	0.000000e+00	350.00	9
oligos_7nt_mkv5_m4	-4.1	1666	2545323	57631	2.214065e-02	1.692136e-02	44045.46	0.000000e+00	0.000000e+00	350.00	10
oligos_7nt_mkv5_m4	-4.0	1491	2546814	56140	2.156784e-02	1.642003e-02	42740.51	0.000000e+00	0.000000e+00	350.00	11
oligos_7nt_mkv5_m4	-3.9	1554	2548368	54586	2.097082e-02	1.581054e-02	41154.03	0.000000e+00	0.000000e+00	350.00	12
oligos_7nt_mkv5_m4	-3.8	1559	2549927	53027	2.037189e-02	1.528657e-02	39790.17	0.000000e+00	0.000000e+00	350.00	13
oligos_7nt_mkv5_m4	-3.7	1530	2551457	51497	1.978409e-02	1.476099e-02	38422.12	0.000000e+00	0.000000e+00	350.00	14
oligos_7nt_mkv5_m4	-3.6	1550	2553007	49947	1.918861e-02	1.429664e-02	37213.45	0.000000e+00	0.000000e+00	350.00	15
