; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_7nt_mkv5_m3/peak-motifs_oligos_7nt_mkv5_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_7nt_mkv5_m3/peak-motifs_oligos_7nt_mkv5_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_7nt_mkv5_m3/peak-motifs_oligos_7nt_mkv5_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/oligos_7nt_mkv5_m3/peak-motifs_oligos_7nt_mkv5_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_7nt_mkv5_m3	11	4	1	-39.200	11.900	51.100	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_7nt_mkv5_m3	-5.0	1573	2561846	54158	2.070258e-02	1.757788e-02	45983.76	1.149911e-306	1.966347e-304	303.71	1
oligos_7nt_mkv5_m3	-4.9	1705	2563551	52453	2.005083e-02	1.690066e-02	44212.17	4.446591e-323	7.603670e-321	320.12	2
oligos_7nt_mkv5_m3	-4.8	1646	2565197	50807	1.942162e-02	1.637199e-02	42829.15	2.172536e-312	3.715037e-310	309.43	3
oligos_7nt_mkv5_m3	-4.7	1649	2566846	49158	1.879127e-02	1.573511e-02	41163.08	0.000000e+00	0.000000e+00	350.00	4
oligos_7nt_mkv5_m3	-4.6	1596	2568442	47562	1.818118e-02	1.517692e-02	39702.86	0.000000e+00	0.000000e+00	350.00	5
oligos_7nt_mkv5_m3	-4.5	1388	2569830	46174	1.765060e-02	1.470128e-02	38458.59	1.482197e-323	2.534557e-321	320.60	6
oligos_7nt_mkv5_m3	-4.4	1604	2571434	44570	1.703745e-02	1.415151e-02	37020.38	3.779602e-321	6.463120e-319	318.19	7
oligos_7nt_mkv5_m3	-4.3	1270	2572704	43300	1.655198e-02	1.371641e-02	35882.16	1.796818e-319	3.072559e-317	316.51	8
oligos_7nt_mkv5_m3	-4.2	1296	2574000	42004	1.605656e-02	1.324497e-02	34648.88	0.000000e+00	0.000000e+00	350.00	9
oligos_7nt_mkv5_m3	-4.1	1271	2575271	40733	1.557071e-02	1.277568e-02	33421.22	0.000000e+00	0.000000e+00	350.00	10
oligos_7nt_mkv5_m3	-4.0	1367	2576638	39366	1.504815e-02	1.238379e-02	32396.03	2.888144e-311	4.938727e-309	308.31	11
oligos_7nt_mkv5_m3	-3.9	1121	2577759	38245	1.461964e-02	1.193293e-02	31216.57	0.000000e+00	0.000000e+00	350.00	12
oligos_7nt_mkv5_m3	-3.8	1088	2578847	37157	1.420374e-02	1.155922e-02	30238.93	0.000000e+00	0.000000e+00	350.00	13
oligos_7nt_mkv5_m3	-3.7	1001	2579848	36156	1.382109e-02	1.117503e-02	29233.90	0.000000e+00	0.000000e+00	350.00	14
oligos_7nt_mkv5_m3	-3.6	1055	2580903	35101	1.341780e-02	1.084779e-02	28377.84	0.000000e+00	0.000000e+00	350.00	15
